recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1063990,ANGELA_2016-08-19_19.37.12_Z_13.wav,ANGELA-NFC_20160819_193712.wav,4182.7,14.8,ANGELA,Fall 2024,2016-08-19T20:46:54.711Z,,1911930,Upland Sandpiper,uplsan,11.5,13.3000000000002,0,11025,Reviewed,,,nfc_taxo141,0.965084910392761,37,-532,5,-492,-36,-448,-80,
1078153,SHEEP_2016-08-17_20.12.00_Z_0.wav,SHEEP-NFC21C_20160817_201200.wav,1129.9,4.4,SHEEP,Fall 2024,2016-08-17T20:30:49.901Z,,1935832,Upland Sandpiper,uplsan,1.5,2.89999999999986,0,11025,Reviewed,,,nfc_taxo141,0.952574014663696,-13,-576,-46,-536,-87,-491,-132,
1063933,ANGELA_2016-08-15_19.44.11_Z_33.wav,ANGELA-NFC_20160815_194411.wav,38733.700000000004,11.4,ANGELA,Fall 2024,2016-08-16T06:29:44.701Z,,1911842,Upland Sandpiper,uplsan,1.5,3.29999999999563,0,11025,Reviewed,,,nfc_taxo141,0.965074479579926,613,57,580,97,539,143,493,
1063933,ANGELA_2016-08-15_19.44.11_Z_33.wav,ANGELA-NFC_20160815_194411.wav,38733.700000000004,11.4,ANGELA,Fall 2024,2016-08-16T06:29:44.703Z,,1911843,Upland Sandpiper,uplsan,3.5,5.29999999999563,0,11025,Unreviewed,,,nfc_taxo141,0.961657762527466,613,57,580,97,539,143,493,
1063933,ANGELA_2016-08-15_19.44.11_Z_33.wav,ANGELA-NFC_20160815_194411.wav,38733.700000000004,11.4,ANGELA,Fall 2024,2016-08-16T06:29:44.708Z,,1911844,Upland Sandpiper,uplsan,8.09999999999854,9.89999999999418,0,11025,Reviewed,,,nfc_taxo141,0.963409066200256,613,57,580,97,539,143,493,
1063922,ANGELA_2016-08-15_19.44.11_Z_22.wav,ANGELA-NFC_20160815_194411.wav,38115.3,5,ANGELA,Fall 2024,2016-08-16T06:19:26.301Z,,1911826,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.965104937553406,603,46,570,87,529,133,483,
1063889,ANGELA_2016-08-14_19.46.11_Z_3.wav,ANGELA-NFC_20160814_194611.wav,4433.3,4.6,ANGELA,Fall 2024,2016-08-14T21:00:04.301Z,,1911789,Upland Sandpiper,uplsan,1.5,3.10000000000036,0,11025,Reviewed,,,nfc_taxo141,0.962741553783417,42,-512,9,-471,-33,-424,-79,
1063848,ANGELA_2016-08-12_19.49.10_Z_49.wav,ANGELA-NFC_20160812_194910.wav,36431.9,16.8,ANGELA,Fall 2024,2016-08-13T05:56:21.901Z,,1911735,Upland Sandpiper,uplsan,1.5,3.30000000000291,0,11025,Unreviewed,,,nfc_taxo141,0.964744210243225,575,27,541,69,499,116,452,
1063848,ANGELA_2016-08-12_19.49.10_Z_49.wav,ANGELA-NFC_20160812_194910.wav,36431.9,16.8,ANGELA,Fall 2024,2016-08-13T05:56:21.905Z,,1911736,Upland Sandpiper,uplsan,5.90000000000146,7.5,0,11025,Reviewed,,,nfc_taxo141,0.965053498744965,575,27,541,69,499,116,452,
1063848,ANGELA_2016-08-12_19.49.10_Z_49.wav,ANGELA-NFC_20160812_194910.wav,36431.9,16.8,ANGELA,Fall 2024,2016-08-13T05:56:21.909Z,,1911737,Upland Sandpiper,uplsan,9.30000000000291,11.0999999999985,0,11025,Reviewed,,,nfc_taxo141,0.965119481086731,575,27,541,69,499,116,452,
1063848,ANGELA_2016-08-12_19.49.10_Z_49.wav,ANGELA-NFC_20160812_194910.wav,36431.9,16.8,ANGELA,Fall 2024,2016-08-13T05:56:21.913Z,,1911738,Upland Sandpiper,uplsan,13.3000000000029,15.3000000000029,0,11025,Reviewed,,,nfc_taxo141,0.965124905109406,575,27,541,69,499,116,452,
1063845,ANGELA_2016-08-12_19.49.10_Z_46.wav,ANGELA-NFC_20160812_194910.wav,36397.3,4.8,ANGELA,Fall 2024,2016-08-13T05:55:47.301Z,,1911730,Upland Sandpiper,uplsan,1.5,3.29999999999563,0,11025,Reviewed,,,nfc_taxo141,0.96510249376297,574,27,541,68,499,115,451,
1063707,ANGELA_2016-08-10_19.53.10_Z_10.wav,ANGELA-NFC_20160810_195310.wav,5900.1,7.6,ANGELA,Fall 2024,2016-08-10T21:31:30.101Z,,1911575,Upland Sandpiper,uplsan,1.5,3.30000000000018,0,11025,Unreviewed,,,nfc_taxo141,0.964580118656158,67,-475,33,-432,-9,-385,-58,
1063707,ANGELA_2016-08-10_19.53.10_Z_10.wav,ANGELA-NFC_20160810_195310.wav,5900.1,7.6,ANGELA,Fall 2024,2016-08-10T21:31:30.104Z,,1911576,Upland Sandpiper,uplsan,4.30000000000018,6.10000000000036,0,11025,Reviewed,,,nfc_taxo141,0.964986801147461,67,-475,33,-432,-9,-385,-58,
