recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1075938,FLOOD_2016-10-16_01.03.45_Z_16.wav,FLOOD-NFC21C_20161016_010345.wav,17264.5,31.6,FLOOD,Fall 2024,2016-10-16T05:51:29.523Z,,1933276,Upland Sandpiper,uplsan,23.1000000000022,28.1000000000022,0,11025,Unreviewed,,,nfc_taxo141,0.904035747051239,661,-95,631,-60,596,-25,561,
1075938,FLOOD_2016-10-16_01.03.45_Z_16.wav,FLOOD-NFC21C_20161016_010345.wav,17264.5,31.6,FLOOD,Fall 2024,2016-10-16T05:51:29.528Z,,1933277,Upland Sandpiper,uplsan,28.1000000000022,30.1000000000022,0,11025,Unreviewed,,,nfc_taxo141,0.904035747051239,661,-95,631,-60,596,-25,561,
1075937,FLOOD_2016-10-16_01.03.45_Z_15.wav,FLOOD-NFC21C_20161016_010345.wav,15965.1,4.8,FLOOD,Fall 2024,2016-10-16T05:29:50.101Z,,1933271,Upland Sandpiper,uplsan,1.5,3.30000000000109,0,11025,Unreviewed,,,nfc_taxo141,0.905870795249939,640,-117,609,-82,574,-47,539,
1075936,FLOOD_2016-10-16_01.03.45_Z_14.wav,FLOOD-NFC21C_20161016_010345.wav,15767.7,5,FLOOD,Fall 2024,2016-10-16T05:26:32.701Z,,1933270,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Unreviewed,,,nfc_taxo141,0.901090741157532,636,-120,606,-85,571,-50,536,
1075935,FLOOD_2016-10-16_01.03.45_Z_13.wav,FLOOD-NFC21C_20161016_010345.wav,15755.1,5.6,FLOOD,Fall 2024,2016-10-16T05:26:20.101Z,,1933269,Upland Sandpiper,uplsan,1.5,4.10000000000036,0,11025,Unreviewed,,,nfc_taxo141,0.918028175830841,636,-120,606,-85,571,-50,536,
1075934,FLOOD_2016-10-16_01.03.45_Z_12.wav,FLOOD-NFC21C_20161016_010345.wav,13711.7,6.2,FLOOD,Fall 2024,2016-10-16T04:52:16.701Z,,1933268,Upland Sandpiper,uplsan,1.5,4.70000000000073,0,11025,Unreviewed,,,nfc_taxo141,0.906984210014343,602,-154,572,-119,537,-84,501,
1075933,FLOOD_2016-10-16_01.03.45_Z_11.wav,FLOOD-NFC21C_20161016_010345.wav,13379.900000000001,20.4,FLOOD,Fall 2024,2016-10-16T04:46:44.901Z,,1933264,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.920871019363403,597,-160,566,-125,531,-90,496,
1075933,FLOOD_2016-10-16_01.03.45_Z_11.wav,FLOOD-NFC21C_20161016_010345.wav,13379.900000000001,20.4,FLOOD,Fall 2024,2016-10-16T04:46:44.906Z,,1933265,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.920871019363403,597,-160,566,-125,531,-90,496,
1075933,FLOOD_2016-10-16_01.03.45_Z_11.wav,FLOOD-NFC21C_20161016_010345.wav,13379.900000000001,20.4,FLOOD,Fall 2024,2016-10-16T04:46:44.911Z,,1933266,Upland Sandpiper,uplsan,11.5,16.5,0,11025,Unreviewed,,,nfc_taxo141,0.920871019363403,597,-160,566,-125,531,-90,496,
1075933,FLOOD_2016-10-16_01.03.45_Z_11.wav,FLOOD-NFC21C_20161016_010345.wav,13379.900000000001,20.4,FLOOD,Fall 2024,2016-10-16T04:46:44.916Z,,1933267,Upland Sandpiper,uplsan,16.5,18.8999999999996,0,11025,Unreviewed,,,nfc_taxo141,0.920871019363403,597,-160,566,-125,531,-90,496,
